row_id,state,agency_type,agency_name,quarter_1,quarter_2,quarter_3,quarter_4,population,agency_with_state,lon,lat
13207,Washington,Cities,Kelso,0,0,0,0,12164,"Kelso, Washington",-122.9084445,46.146779
13208,Washington,Cities,Kenmore,0,0,0,0,23219,"Kenmore, Washington",-122.2496863,47.7583576
13212,Washington,Cities,Liberty Lake,0,0,0,0,10272,"Liberty Lake, Washington",-117.1124241,47.6743428
13215,Washington,Cities,Maple Valley,0,0,0,0,26212,"Maple Valley, Washington",-122.0453589,47.3903403
13217,Washington,Cities,Mercer Island,0,0,0,0,25641,"Mercer Island, Washington",-122.2220674,47.5706548
13220,Washington,Cities,Moses Lake,0,0,0,0,23763,"Moses Lake, Washington",-119.2780771,47.1301417
13223,Washington,Cities,Mukilteo,0,0,0,0,21638,"Mukilteo, Washington",-122.3045815,47.9445396
13232,Washington,Cities,Pasco,0,0,0,0,74582,"Pasco, Washington",-119.0922316,46.2305049
13233,Washington,Cities,Port Orchard,0,0,0,0,14269,"Port Orchard, Washington",-122.6362492,47.5403732
13234,Washington,Cities,Poulsbo,0,0,0,0,10886,"Poulsbo, Washington",-122.6465372,47.735928
13239,Washington,Cities,Richland,0,0,0,0,57450,"Richland, Washington",-119.2751996,46.28042000000001
13247,Washington,Cities,Shelton,0,0,0,0,10188,"Shelton, Washington",-123.1007066,47.2150945
13248,Washington,Cities,Shoreline,0,0,0,0,56637,"Shoreline, Washington",-122.3456972,47.7559659
13250,Washington,Cities,Snohomish,0,0,0,0,10227,"Snohomish, Washington",-122.0981847,47.91287560000001
13251,Washington,Cities,Snoqualmie,0,0,0,0,13947,"Snoqualmie, Washington",-121.8253906,47.5287132
13258,Washington,Cities,Sumner,0,0,0,0,10191,"Sumner, Washington",-122.2403966,47.2031566
13259,Washington,Cities,Sunnyside,0,0,0,0,16468,"Sunnyside, Washington",-120.0086538,46.3237423
13265,Washington,Cities,University Place,0,0,0,0,33743,"University Place, Washington",-122.5504041,47.2356536
13268,Washington,Cities,Washougal,0,0,0,0,15949,"Washougal, Washington",-122.3538327,45.58114630000001
13269,Washington,Cities,Wenatchee,0,0,0,0,34169,"Wenatchee, Washington",-120.3103494,47.4234599
13271,Washington,Cities,West Richland,0,0,0,0,15012,"West Richland, Washington",-119.3614091,46.3043015
13275,Washington,Cities,Woodinville,NA,0,0,0,12153,"Woodinville, Washington",-122.1634581,47.7542651
13329,West Virginia,Cities,Beckley,0,0,0,0,16234,"Beckley, West Virginia",-81.1881557,37.7781702
13358,West Virginia,Cities,Martinsburg,0,0,0,0,17428,"Martinsburg, West Virginia",-77.96388689999999,39.4562099
13363,West Virginia,Cities,Morgantown,0,0,0,0,30855,"Morgantown, West Virginia",-79.95589679999999,39.629526
13380,West Virginia,Cities,South Charleston,0,0,0,0,12357,"South Charleston, West Virginia",-81.69988649999999,38.3685523
13381,West Virginia,Cities,St. Albans,0,0,0,0,10161,"St. Albans, West Virginia",-81.8191658,38.3793695
13384,West Virginia,Cities,Weirton,0,0,0,0,18542,"Weirton, West Virginia",-80.58951669999999,40.41895660000001
13387,West Virginia,Cities,Wheeling,0,0,0,0,26855,"Wheeling, West Virginia",-80.7209149,40.0639616
13569,Wisconsin,Cities,Baraboo,0,0,0,0,12178,"Baraboo, Wisconsin",-89.74429060000001,43.4710944
13576,Wisconsin,Cities,Beloit,0,0,0,0,36746,"Beloit, Wisconsin",-89.03177649999999,42.5083482
13592,Wisconsin,Cities,Brookfield,0,0,0,0,38065,"Brookfield, Wisconsin",-88.1064787,43.0605671
13595,Wisconsin,Cities,Brown Deer,0,0,0,0,11963,"Brown Deer, Wisconsin",-87.9645321,43.1633426
13597,Wisconsin,Cities,Burlington,0,0,0,0,11039,"Burlington, Wisconsin",-88.27620259999999,42.6780726
13599,Wisconsin,Cities,Caledonia,0,0,0,0,25047,"Caledonia, Wisconsin",-87.92424799999999,42.8077958
13604,Wisconsin,Cities,Cedarburg,0,0,0,0,11469,"Cedarburg, Wisconsin",-87.9875898,43.2966716
13608,Wisconsin,Cities,Chippewa Falls,0,0,0,0,14084,"Chippewa Falls, Wisconsin",-91.39293479999999,44.9369054
13620,Wisconsin,Cities,Cudahy,0,0,0,0,18290,"Cudahy, Wisconsin",-87.861471,42.959738
13623,Wisconsin,Cities,Deforest,0,0,0,0,10557,"Deforest, Wisconsin",-89.343727,43.2477685
13627,Wisconsin,Cities,De Pere,0,0,0,0,25199,"De Pere, Wisconsin",-88.0603806,44.4488805
13633,Wisconsin,Cities,Eau Claire,0,0,0,0,68923,"Eau Claire, Wisconsin",-91.4984941,44.811349
13645,Wisconsin,Cities,Everest Metropolitan,0,0,0,0,17392,"Everest Metropolitan, Wisconsin",-89.5561013,44.9088566
13649,Wisconsin,Cities,Fitchburg,0,0,0,0,30151,"Fitchburg, Wisconsin",-89.424092,43.0023146
13650,Wisconsin,Cities,Fond du Lac,0,0,0,0,42777,"Fond du Lac, Wisconsin",-88.4470508,43.7730448
13652,Wisconsin,Cities,Fort Atkinson,0,0,0,0,12495,"Fort Atkinson, Wisconsin",-88.8370509,42.9288944
13653,Wisconsin,Cities,Fox Crossing,0,0,0,0,19323,"Fox Crossing, Wisconsin",-88.493799,44.2289883
13656,Wisconsin,Cities,Franklin,0,0,0,0,36251,"Franklin, Wisconsin",-88.03841949999999,42.888627
13663,Wisconsin,Cities,Germantown,0,0,0,0,20014,"Germantown, Wisconsin",-88.1103691,43.2286174
13666,Wisconsin,Cities,Glendale,0,0,0,0,12710,"Glendale, Wisconsin",-87.9356423,43.135288
13667,Wisconsin,Cities,Grafton,0,0,0,0,11662,"Grafton, Wisconsin",-87.9534226,43.3197265
13668,Wisconsin,Cities,Grand Chute,0,0,0,0,22865,"Grand Chute, Wisconsin",-88.4384087,44.2815913
13671,Wisconsin,Cities,Green Bay,0,0,0,0,105281,"Green Bay, Wisconsin",-88.0132958,44.5133188
13672,Wisconsin,Cities,Greendale,0,0,0,0,14181,"Greendale, Wisconsin",-87.9959191,42.9405711
13673,Wisconsin,Cities,Greenfield,0,0,0,0,36850,"Greenfield, Wisconsin",-88.0125865,42.9614039
13678,Wisconsin,Cities,Hartford,0,0,0,0,15183,"Hartford, Wisconsin",-88.3789862,43.3177794
13685,Wisconsin,Cities,Hobart-Lawrence,0,0,0,0,14667,"Hobart-Lawrence, Wisconsin",-88.1584129,44.3939376
13696,Wisconsin,Cities,Kaukauna,0,0,0,0,16172,"Kaukauna, Wisconsin",-88.27205029999999,44.2780432
13698,Wisconsin,Cities,Kenosha,0,0,0,0,99948,"Kenosha, Wisconsin",-87.82118539999999,42.5847425
13704,Wisconsin,Cities,La Crosse,0,0,0,0,51901,"La Crosse, Wisconsin",-91.25190169999999,43.8137751
13718,Wisconsin,Cities,Madison,0,0,0,0,258455,"Madison, Wisconsin",-89.4012302,43.0730517
13720,Wisconsin,Cities,Manitowoc,0,0,0,0,32557,"Manitowoc, Wisconsin",-87.657584,44.0886059
13723,Wisconsin,Cities,Marinette,0,0,0,0,10561,"Marinette, Wisconsin",-87.6306623,45.0999849
13726,Wisconsin,Cities,Marshfield,0,0,0,0,18309,"Marshfield, Wisconsin",-90.1717987,44.6688524
13729,Wisconsin,Cities,Menasha,0,0,0,0,17788,"Menasha, Wisconsin",-88.44649729999999,44.2022084
13730,Wisconsin,Cities,Menomonee Falls,0,0,0,0,37712,"Menomonee Falls, Wisconsin",-88.1173132,43.1788967
13731,Wisconsin,Cities,Menomonie,0,0,0,0,16450,"Menomonie, Wisconsin",-91.9193422,44.8755183
13732,Wisconsin,Cities,Mequon,0,0,0,0,24311,"Mequon, Wisconsin",-88.0314174,43.2159232
13733,Wisconsin,Cities,Middleton,0,0,0,0,19970,"Middleton, Wisconsin",-89.5042876,43.09721740000001
13741,Wisconsin,Cities,Monroe,0,0,0,0,10575,"Monroe, Wisconsin",-89.6384532,42.60111939999999
13746,Wisconsin,Cities,Mount Pleasant,0,0,0,0,26571,"Mount Pleasant, Wisconsin",-87.8844309,42.7369942
13750,Wisconsin,Cities,Muskego,0,0,0,0,25118,"Muskego, Wisconsin",-88.13897790000001,42.905848
13751,Wisconsin,Cities,Neenah,0,0,0,0,26016,"Neenah, Wisconsin",-88.462609,44.1858193
13755,Wisconsin,Cities,New Berlin,0,0,0,0,39763,"New Berlin, Wisconsin",-88.1084224,42.9764027
13765,Wisconsin,Cities,Oak Creek,0,0,0,0,36643,"Oak Creek, Wisconsin",-87.8631362,42.8858503
13766,Wisconsin,Cities,Oconomowoc,0,0,0,0,16850,"Oconomowoc, Wisconsin",-88.4992659,43.1116731
13772,Wisconsin,Cities,Onalaska,0,0,0,0,18841,"Onalaska, Wisconsin",-91.23513930000001,43.8844092
13773,Wisconsin,Cities,Oregon,0,0,0,0,10549,"Oregon, Wisconsin",-89.38456339999999,42.9261116
13775,Wisconsin,Cities,Oshkosh,0,0,0,0,66736,"Oshkosh, Wisconsin",-88.5426136,44.0247062
13785,Wisconsin,Cities,Platteville,0,0,0,0,12642,"Platteville, Wisconsin",-90.4784621,42.73416
13786,Wisconsin,Cities,Pleasant Prairie,0,0,0,0,20911,"Pleasant Prairie, Wisconsin",-87.9334118,42.5530753
13787,Wisconsin,Cities,Plover,0,0,0,0,12853,"Plover, Wisconsin",-89.5440069,44.4563579
13789,Wisconsin,Cities,Portage,0,0,0,0,10496,"Portage, Wisconsin",-89.46262019999999,43.5391486
13791,Wisconsin,Cities,Port Washington,0,0,0,0,11831,"Port Washington, Wisconsin",-87.875644,43.3872247
13797,Wisconsin,Cities,Racine,0,0,0,0,77373,"Racine, Wisconsin",-87.78285230000002,42.7261309
13806,Wisconsin,Cities,River Falls,0,0,0,0,15578,"River Falls, Wisconsin",-92.6238082,44.8613563
13817,Wisconsin,Cities,Shorewood,0,0,0,0,13368,"Shorewood, Wisconsin",-87.8875848,43.0891787
13822,Wisconsin,Cities,South Milwaukee,0,0,0,0,20972,"South Milwaukee, Wisconsin",-87.8606367,42.9105722
13831,Wisconsin,Cities,Stoughton,0,0,0,0,13149,"Stoughton, Wisconsin",-89.21789369999999,42.91694620000001
13836,Wisconsin,Cities,Sun Prairie,0,0,0,0,33390,"Sun Prairie, Wisconsin",-89.2137254,43.1836046
13837,Wisconsin,Cities,Superior,0,0,0,0,26054,"Superior, Wisconsin",-92.10407959999999,46.7207737
13848,Wisconsin,Cities,Two Rivers,0,0,0,0,11077,"Two Rivers, Wisconsin",-87.5692478,44.1538844
13849,Wisconsin,Cities,Verona,0,0,0,0,13490,"Verona, Wisconsin",-89.53317729999999,42.990831
13853,Wisconsin,Cities,Watertown,0,0,0,0,23628,"Watertown, Wisconsin",-88.7289918,43.1947211
13854,Wisconsin,Cities,Waukesha,0,0,0,0,72672,"Waukesha, Wisconsin",-88.2314813,43.0116784
13855,Wisconsin,Cities,Waunakee,0,0,0,0,14000,"Waunakee, Wisconsin",-89.45567489999999,43.1919373
13857,Wisconsin,Cities,Waupun,0,0,0,0,11260,"Waupun, Wisconsin",-88.72955189999999,43.6333219
13858,Wisconsin,Cities,Wausau,0,0,0,0,38682,"Wausau, Wisconsin",-89.6301221,44.9591352
13860,Wisconsin,Cities,Wauwatosa,0,0,0,0,48562,"Wauwatosa, Wisconsin",-88.0075875,43.0494572
13862,Wisconsin,Cities,West Allis,0,0,0,0,59887,"West Allis, Wisconsin",-88.0070315,43.0166806
13863,Wisconsin,Cities,West Bend,0,0,0,0,31651,"West Bend, Wisconsin",-88.1834277,43.4252776
13868,Wisconsin,Cities,Whitefish Bay,0,0,0,0,13933,"Whitefish Bay, Wisconsin",-87.9000856,43.1133444
13870,Wisconsin,Cities,Whitewater,0,0,0,0,14561,"Whitewater, Wisconsin",-88.7323272,42.83362049999999
13877,Wisconsin,Cities,Wisconsin Rapids,0,0,0,0,17725,"Wisconsin Rapids, Wisconsin",-89.8173465,44.38357630000001
13968,Wyoming,Cities,Casper,0,0,0,0,58200,"Casper, Wyoming",-106.3251749,42.8500769
13969,Wyoming,Cities,Cheyenne,0,0,0,0,64178,"Cheyenne, Wyoming",-104.8202462,41.1399814
13973,Wyoming,Cities,Evanston,0,0,0,0,11797,"Evanston, Wyoming",-110.9632373,41.2682794
13975,Wyoming,Cities,Gillette,0,0,0,0,30659,"Gillette, Wyoming",-105.5022205,44.2910915
13977,Wyoming,Cities,Green River,0,0,0,0,12025,"Green River, Wyoming",-109.4662461,41.5285757
13980,Wyoming,Cities,Jackson,0,NA,NA,NA,10671,"Jackson, Wyoming",-110.7624282,43.4799291
13983,Wyoming,Cities,Laramie,0,0,0,0,32509,"Laramie, Wyoming",-105.5911007,41.3113669
13991,Wyoming,Cities,Riverton,0,0,0,0,11076,"Riverton, Wyoming",-108.3806054,43.024673
13992,Wyoming,Cities,Rock Springs,0,0,0,0,23405,"Rock Springs, Wyoming",-109.2029043,41.58746439999999
13994,Wyoming,Cities,Sheridan,0,0,0,0,17919,"Sheridan, Wyoming",-106.9561791,44.7971939
76,Alabama,Universities and Colleges,University of South Alabama,NA,0,0,NA,18481,"University of South Alabama, Alabama",-88.184236,30.6959406
122,Alaska,Universities and Colleges,University of Alaska: Anchorage,0,0,0,0,25009,"University of Alaska: Anchorage, Alaska",-149.8195598,61.1910421
123,Alaska,Universities and Colleges,University of Alaska: Fairbanks,0,0,0,0,13263,"University of Alaska: Fairbanks, Alaska",-147.8335418,64.85575659999999
180,Arizona,Universities and Colleges,"Arizona State University, Main Campus",0,0,0,0,118390,"Arizona State University, Main Campus, Arizona",-112.0732287,33.4534066
181,Arizona,Universities and Colleges,Arizona Western College,0,0,0,0,11653,"Arizona Western College, Arizona",-114.4950487,32.6886907
183,Arizona,Universities and Colleges,Northern Arizona University,0,0,0,0,34554,"Northern Arizona University, Arizona",-111.6539683,35.1804402
184,Arizona,Universities and Colleges,Pima Community College,0,0,NA,NA,34308,"Pima Community College, Arizona",-110.9898655,32.1460743
408,Arkansas,Universities and Colleges,Arkansas State University: Jonesboro,0,0,0,0,19148,"Arkansas State University: Jonesboro, Arkansas",-90.67485889999999,35.8430861
410,Arkansas,Universities and Colleges,Arkansas Tech University,0,0,0,0,13677,"Arkansas Tech University, Arkansas",-93.1382793,35.2961256
413,Arkansas,Universities and Colleges,University of Arkansas: Fayetteville,0,0,0,0,29958,"University of Arkansas: Fayetteville, Arkansas",-94.1748471,36.0686895
414,Arkansas,Universities and Colleges,University of Arkansas: Little Rock,0,0,0,0,14292,"University of Arkansas: Little Rock, Arkansas",-92.2629623,34.7356224
419,Arkansas,Universities and Colleges,University of Central Arkansas,0,0,0,0,13347,"University of Central Arkansas, Arkansas",-92.457931,35.0780911
774,California,Universities and Colleges,Allan Hancock College,0,0,0,0,17716,"Allan Hancock College, California",-120.4189337,34.9446133
775,California,Universities and Colleges,California State Polytechnic University: Pomona,0,0,0,0,26669,"California State Polytechnic University: Pomona, California",-117.815212,34.0500109
776,California,Universities and Colleges,California State Polytechnic University: San Luis Obispo,0,0,0,0,22168,"California State Polytechnic University: San Luis Obispo, California",-120.6624942,35.3050053
777,California,Universities and Colleges,California State University: Bakersfield,0,0,0,0,11152,"California State University: Bakersfield, California",-119.1033448,35.3486641
779,California,Universities and Colleges,California State University: Chico,0,0,0,0,19004,"California State University: Chico, California",-121.8476287,39.7287566
780,California,Universities and Colleges,California State University: Dominguez Hills,0,0,0,0,15580,"California State University: Dominguez Hills, California",-118.2565522,33.8636142
781,California,Universities and Colleges,California State University: East Bay,0,0,0,0,17600,"California State University: East Bay, California",-122.0574872,37.6571459
782,California,Universities and Colleges,California State University: Fullerton,0,0,0,0,44790,"California State University: Fullerton, California",-117.8869261,33.8829226
783,California,Universities and Colleges,California State University: Long Beach,0,0,0,0,40641,"California State University: Long Beach, California",-118.1140904,33.7838235
784,California,Universities and Colleges,California State University: Los Angeles,0,0,0,0,29181,"California State University: Los Angeles, California",-118.1684392,34.0667698
786,California,Universities and Colleges,California State University: Sacramento,0,0,0,0,33379,"California State University: Sacramento, California",-121.4240519,38.5612918
787,California,Universities and Colleges,California State University: San Bernardino,NA,0,0,0,21914,"California State University: San Bernardino, California",-117.3234438,34.1764705
788,California,Universities and Colleges,California State University: San Jose,0,0,0,0,34035,"California State University: San Jose, California",-121.8810715,37.3351874
789,California,Universities and Colleges,California State University: San Marcos,0,0,0,0,13615,"California State University: San Marcos, California",-117.1595707,33.1294938
790,California,Universities and Colleges,California State University: Stanislaus,0,0,0,0,10627,"California State University: Stanislaus, California",-120.8553931,37.525248
791,California,Universities and Colleges,Chaffey College,NA,0,0,0,28430,"Chaffey College, California",-117.5708601,34.1467226
792,California,Universities and Colleges,College of the Sequoias,0,0,0,0,15236,"College of the Sequoias, California",-119.3149754,36.325102
793,California,Universities and Colleges,Contra Costa Community College,0,0,0,0,52597,"Contra Costa Community College, California",-122.1350567,38.0190911
794,California,Universities and Colleges,Cuesta College,0,0,0,0,14878,"Cuesta College, California",-120.7400729,35.32924990000001
795,California,Universities and Colleges,El Camino College,0,0,0,0,33150,"El Camino College, California",-118.3284419,33.8852358
796,California,Universities and Colleges,Irvine Valley College,0,0,0,0,21294,"Irvine Valley College, California",-117.7775708,33.6753699
798,California,Universities and Colleges,Mt. San Jacinto College,0,0,0,0,20697,"Mt. San Jacinto College, California",-116.9694101,33.80662210000001
799,California,Universities and Colleges,Pasadena Community College,0,0,0,0,38096,"Pasadena Community College, California",-118.1181987,34.1439951
800,California,Universities and Colleges,Riverside Community College,0,0,0,0,58507,"Riverside Community College, California",-117.3809292,33.9711382
801,California,Universities and Colleges,San Bernardino Community College,0,0,0,0,21008,"San Bernardino Community College, California",-117.3106404,34.0878181
802,California,Universities and Colleges,San Diego State University,0,0,0,0,36908,"San Diego State University, California",-117.0712533,32.7759894
803,California,Universities and Colleges,San Jose/Evergreen Community College,NA,0,0,0,26585,"San Jose/Evergreen Community College, California",-121.7650792,37.3011274
804,California,Universities and Colleges,Sonoma County Junior College,0,0,0,0,30921,"Sonoma County Junior College, California",-122.6351579,38.2675796
805,California,Universities and Colleges,Sonoma State University,0,0,0,0,10041,"Sonoma State University, California",-122.6750043,38.3380748
806,California,Universities and Colleges,University of California: Berkeley,0,0,0,0,40154,"University of California: Berkeley, California",-122.2585399,37.8718992
807,California,Universities and Colleges,University of California: Irvine,0,0,0,0,32754,"University of California: Irvine, California",-117.8442962,33.6404952
810,California,Universities and Colleges,University of California: Riverside,0,0,0,0,24371,"University of California: Riverside, California",-117.3280644,33.9737055
812,California,Universities and Colleges,University of California: Santa Cruz,0,0,0,0,19912,"University of California: Santa Cruz, California",-122.0582093,36.9880503
813,California,Universities and Colleges,Ventura County Community College District,NA,0,0,0,49927,"Ventura County Community College District, California",-119.0579237,34.2190878
814,California,Universities and Colleges,West Valley-Mission College,NA,0,0,0,25905,"West Valley-Mission College, California",-122.0109354,37.2641404
1134,Colorado,Universities and Colleges,Arapahoe Community College,0,NA,NA,NA,14866,"Arapahoe Community College, Colorado",-105.0188452,39.6080683
1137,Colorado,Universities and Colleges,Pikes Peak Community College,0,0,0,0,18666,"Pikes Peak Community College, Colorado",-104.7862044,38.7646231
1138,Colorado,Universities and Colleges,Red Rocks Community College,0,0,0,0,13644,"Red Rocks Community College, Colorado",-105.149974,39.7202523
1139,Colorado,Universities and Colleges,"University of Colorado, Denver",0,0,0,0,13404,"University of Colorado, Denver, Colorado",-105.002342,39.7463596
1140,Colorado,Universities and Colleges,University of Northern Colorado,0,0,0,0,15365,"University of Northern Colorado, Colorado",-104.7002313,40.4032798
1247,Connecticut,Universities and Colleges,Central Connecticut State University,0,0,0,0,13930,"Central Connecticut State University, Connecticut",-72.7682547,41.6929529
1547,Florida,Universities and Colleges,Florida A&M University,0,0,0,0,10797,"Florida A&M University, Florida",-84.2860395,30.4266605
1548,Florida,Universities and Colleges,Florida Atlantic University,0,0,0,0,37793,"Florida Atlantic University, Florida",-80.10106329999999,26.3749876
1549,Florida,Universities and Colleges,Florida Gulf Coast University,0,0,0,0,16732,"Florida Gulf Coast University, Florida",-81.7752618,26.4637116
1550,Florida,Universities and Colleges,Florida International University,0,0,0,0,68005,"Florida International University, Florida",-80.3768786,25.7561275
1552,Florida,Universities and Colleges,Florida Southwestern State College,0,0,0,0,21624,"Florida Southwestern State College, Florida",-81.88902750000001,26.55146
1554,Florida,Universities and Colleges,Florida State University: Tallahassee,0,0,0,0,46686,"Florida State University: Tallahassee, Florida",-84.2984889,30.4418778
1556,Florida,Universities and Colleges,Santa Fe College,0,0,0,0,20335,"Santa Fe College, Florida",-82.4313148,29.6773379
1557,Florida,Universities and Colleges,Tallahassee Community College,0,0,0,0,16979,"Tallahassee Community College, Florida",-84.3389698,30.4438624
1558,Florida,Universities and Colleges,University of Central Florida,0,0,0,0,75824,"University of Central Florida, Florida",-81.2000599,28.6024274
1559,Florida,Universities and Colleges,University of Florida,0,0,0,0,58993,"University of Florida, Florida",-82.3549302,29.6436325
1560,Florida,Universities and Colleges,University of North Florida,0,0,0,0,19013,"University of North Florida, Florida",-81.50723140000001,30.2661204
1561,Florida,Universities and Colleges,"University of South Florida, Tampa",0,0,0,0,50961,"University of South Florida, Tampa, Florida",-82.41385389999999,28.0587031
1562,Florida,Universities and Colleges,University of West Florida,0,0,0,0,16517,"University of West Florida, Florida",-87.21858619999999,30.5491387
2182,Georgia,Universities and Colleges,Chattahoochee Technical College,0,0,0,0,14643,"Chattahoochee Technical College, Georgia",-84.5533229,33.9291641
2186,Georgia,Universities and Colleges,Columbus State University,0,0,NA,NA,10295,"Columbus State University, Georgia",-84.94043429999999,32.5025513
2189,Georgia,Universities and Colleges,Emory University,0,0,0,0,15653,"Emory University, Georgia",-84.3218386,33.7938379
2192,Georgia,Universities and Colleges,Georgia Gwinnett College,0,0,0,0,14770,"Georgia Gwinnett College, Georgia",-84.00444089999999,33.9799796
2193,Georgia,Universities and Colleges,Georgia Institute of Technology,0,0,0,0,31513,"Georgia Institute of Technology, Georgia",-84.39628499999999,33.7756178
2194,Georgia,Universities and Colleges,Georgia Military College,0,0,0,0,14343,"Georgia Military College, Georgia",-83.610066,32.625144
2195,Georgia,Universities and Colleges,Georgia Southern University,0,0,0,0,23596,"Georgia Southern University, Georgia",-81.78653469999999,32.42054890000001
2197,Georgia,Universities and Colleges,Georgia State University,0,0,NA,NA,38370,"Georgia State University, Georgia",-84.38528190000001,33.753068
2199,Georgia,Universities and Colleges,Gwinnett Technical College,0,0,0,0,11152,"Gwinnett Technical College, Georgia",-84.062032,33.962491
2200,Georgia,Universities and Colleges,Kennesaw State University,0,0,0,0,40676,"Kennesaw State University, Georgia",-84.5826712,34.0381785
2209,Georgia,Universities and Colleges,University of North Georgia,0,0,0,0,21419,"University of North Georgia, Georgia",-83.9844416,34.5278618
2210,Georgia,Universities and Colleges,University of West Georgia,0,0,0,0,15672,"University of West Georgia, Georgia",-85.1032441,33.5718249
2211,Georgia,Universities and Colleges,Valdosta State University,0,0,0,0,13710,"Valdosta State University, Georgia",-83.2892064,30.8489491
3033,Illinois,Universities and Colleges,College of DuPage,NA,0,0,NA,45144,"College of DuPage, Illinois",-88.0729753,41.8411961
3034,Illinois,Universities and Colleges,College of Lake County,0,0,0,0,24345,"College of Lake County, Illinois",-88.01216250000002,42.3542742
3036,Illinois,Universities and Colleges,Elgin Community College,0,0,0,0,15211,"Elgin Community College, Illinois",-88.3230517,42.0177689
3037,Illinois,Universities and Colleges,Illinois Central College,0,0,0,0,13461,"Illinois Central College, Illinois",-89.52445499999999,40.706181
3038,Illinois,Universities and Colleges,Illinois State University,0,0,0,NA,23330,"Illinois State University, Illinois",-88.9931683,40.5120479
3040,Illinois,Universities and Colleges,Joliet Junior College,0,0,0,0,22351,"Joliet Junior College, Illinois",-88.17894600000001,41.500374
3042,Illinois,Universities and Colleges,Lake Land College,0,0,0,0,20207,"Lake Land College, Illinois",-88.380659,39.4168843
3044,Illinois,Universities and Colleges,Lincoln Land Community College,0,0,0,0,11353,"Lincoln Land Community College, Illinois",-89.60927869999999,39.721199
3045,Illinois,Universities and Colleges,Loyola University of Chicago,0,0,0,NA,18856,"Loyola University of Chicago, Illinois",-87.6253758,41.8974
3046,Illinois,Universities and Colleges,McHenry County College,0,0,0,NA,10205,"McHenry County College, Illinois",-88.36891949999999,42.2590829
3048,Illinois,Universities and Colleges,Moraine Valley Community College,0,0,0,0,25027,"Moraine Valley Community College, Illinois",-87.8376414,41.6919416
3050,Illinois,Universities and Colleges,Northeastern Illinois University,0,0,0,0,11873,"Northeastern Illinois University, Illinois",-87.718705,41.9804343
3051,Illinois,Universities and Colleges,Northern Illinois University,0,0,0,0,21615,"Northern Illinois University, Illinois",-88.774069,41.934233
3052,Illinois,Universities and Colleges,Oakton Community College,0,0,0,0,18527,"Oakton Community College, Illinois",-87.88063269999999,42.0629011
3053,Illinois,Universities and Colleges,Parkland College,0,0,0,0,12686,"Parkland College, Illinois",-88.29026999999999,40.131933
3055,Illinois,Universities and Colleges,Rock Valley College,0,0,NA,NA,11568,"Rock Valley College, Illinois",-88.99321909999999,42.3080218
3056,Illinois,Universities and Colleges,Southern Illinois University:Carbondale,0,0,0,0,17873,"Southern Illinois University:Carbondale, Illinois",-89.2225941,37.7100209
3057,Illinois,Universities and Colleges,Southern Illinois University:Edwardsville,0,NA,NA,NA,16432,"Southern Illinois University:Edwardsville, Illinois",-89.99613649999999,38.7930524
3060,Illinois,Universities and Colleges,Southwestern Illinois College,0,0,0,0,17176,"Southwestern Illinois College, Illinois",-89.923345,38.516694
3061,Illinois,Universities and Colleges,Triton College,0,0,0,NA,18537,"Triton College, Illinois",-87.84125689999999,41.9156189
3062,Illinois,Universities and Colleges,"University of Chicago, Cook County",0,0,0,0,18141,"University of Chicago, Cook County, Illinois",-87.5987133,41.7886079
3064,Illinois,Universities and Colleges,University of Illinois: Urbana,0,0,0,0,50885,"University of Illinois: Urbana, Illinois",-88.2271615,40.1019523
3065,Illinois,Universities and Colleges,Waubonsee Community College,0,0,0,0,18016,"Waubonsee Community College, Illinois",-88.4584655,41.7952983
3220,Indiana,Universities and Colleges,"Indiana University, Indianapolis",0,0,0,0,34984,"Indiana University, Indianapolis, Indiana",-86.1763446,39.77435
3438,Iowa,Universities and Colleges,Iowa State University,0,0,0,NA,39729,"Iowa State University, Iowa",-93.6464654,42.0266187
3439,Iowa,Universities and Colleges,University of Northern Iowa,0,0,0,0,14460,"University of Northern Iowa, Iowa",-92.46464689999999,42.5121517
3729,Kansas,Universities and Colleges,Butler Community College,0,0,0,0,12885,"Butler Community College, Kansas",-96.882999,37.807307
3731,Kansas,Universities and Colleges,Fort Hays State University,0,0,0,0,17429,"Fort Hays State University, Kansas",-99.3444887,38.8714463
3736,Kansas,Universities and Colleges,Wichita State University,0,0,0,0,15758,"Wichita State University, Kansas",-97.2777163,37.7361966
4028,Kentucky,Universities and Colleges,Eastern Kentucky University,0,0,0,0,19517,"Eastern Kentucky University, Kentucky",-84.298672,37.7353214
4030,Kentucky,Universities and Colleges,Murray State University,0,0,0,0,11950,"Murray State University, Kentucky",-88.3214979,36.6163842
4031,Kentucky,Universities and Colleges,Northern Kentucky University,0,0,0,0,16475,"Northern Kentucky University, Kentucky",-84.4645836,39.0319664
4033,Kentucky,Universities and Colleges,Western Kentucky University,0,0,0,0,25038,"Western Kentucky University, Kentucky",-86.456138,36.9853543
4272,Louisiana,Universities and Colleges,Delgado Community College,0,0,0,0,21530,"Delgado Community College, Louisiana",-89.7664125,30.2379649
4273,Louisiana,Universities and Colleges,Louisiana State University: Baton Rouge,0,0,0,0,33801,"Louisiana State University: Baton Rouge, Louisiana",-91.1800023,30.4132579
4279,Louisiana,Universities and Colleges,Tulane University,0,NA,0,0,14066,"Tulane University, Louisiana",-90.12031669999999,29.9407282
