row_id,state,agency_type,agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,population
479,California,Cities,Dos Palos,0,0,0,0,5158
480,California,Cities,Duarte,0,0,0,0,22120
481,California,Cities,Dublin,0,0,0,0,60430
482,California,Cities,Dunsmuir,0,0,0,0,1571
483,California,Cities,El Cajon,0,0,0,0,104483
484,California,Cities,El Centro,0,0,0,0,44213
485,California,Cities,El Cerrito,0,0,0,0,25222
486,California,Cities,El Monte,0,0,0,0,117354
487,California,Cities,Emeryville,0,0,0,0,12060
488,California,Cities,Escalon,0,0,0,0,7601
489,California,Cities,Etna,0,0,0,0,712
490,California,Cities,Eureka,0,0,0,0,26981
491,California,Cities,Exeter,0,0,0,0,10589
492,California,Cities,Fairfax,0,0,0,0,7662
493,California,Cities,Ferndale,0,0,0,0,1368
494,California,Cities,Fillmore,0,0,0,0,15653
495,California,Cities,Firebaugh,0,0,0,0,8484
496,California,Cities,Fontana,0,0,0,0,209531
497,California,Cities,Fort Jones,0,0,0,0,684
498,California,Cities,Fortuna,0,0,0,0,12013
499,California,Cities,Foster City,0,0,0,0,34081
500,California,Cities,Fountain Valley,0,0,0,0,57291
501,California,Cities,Fowler,0,0,0,0,6397
502,California,Cities,Galt,0,0,0,0,25638
503,California,Cities,Gardena,0,0,0,0,60770
504,California,Cities,Gilroy,0,0,0,0,54130
505,California,Cities,Glendora,0,0,0,0,52380
506,California,Cities,Goleta,0,0,0,0,31145
507,California,Cities,Gonzales,0,0,0,0,8533
508,California,Cities,Grand Terrace,0,0,0,0,12545
509,California,Cities,Grass Valley,0,0,0,0,12961
510,California,Cities,Greenfield,0,0,0,0,17343
511,California,Cities,Gridley,0,0,0,0,6584
512,California,Cities,Grover Beach,0,0,0,0,13686
513,California,Cities,Guadalupe,0,0,0,0,7365
514,California,Cities,Gustine,0,0,0,0,5801
515,California,Cities,Healdsburg,0,0,0,0,11830
516,California,Cities,Hemet,0,0,0,0,84838
517,California,Cities,Hercules,0,0,0,0,25553
518,California,Cities,Hermosa Beach,0,0,0,0,19930
519,California,Cities,Hesperia,0,0,0,0,93888
520,California,Cities,Hidden Hills,0,0,0,0,1938
521,California,Cities,Hillsborough,0,0,0,0,11575
522,California,Cities,Holtville,0,0,0,0,6498
523,California,Cities,Hughson,0,0,0,0,7539
524,California,Cities,Huron,0,0,0,0,6852
525,California,Cities,Imperial,0,0,0,0,17582
526,California,Cities,Imperial Beach,0,0,0,0,27616
527,California,Cities,Indian Wells,0,0,0,0,5352
528,California,Cities,Indio,0,0,0,0,89201
529,California,Cities,Industry,0,0,0,0,204
530,California,Cities,Inglewood,0,0,0,0,112059
531,California,Cities,Ione,0,0,0,0,6860
532,California,Cities,Irwindale,0,0,0,0,1440
533,California,Cities,Isleton,0,0,0,0,840
534,California,Cities,Jackson,0,0,0,0,4649
535,California,Cities,Kensington,0,0,0,0,5364
536,California,Cities,Kerman,0,0,0,0,14654
537,California,Cities,King City,0,0,0,0,14111
538,California,Cities,La Canada Flintridge,0,0,0,0,20659
539,California,Cities,Lafayette,0,0,0,0,26254
540,California,Cities,Laguna Hills,0,0,0,0,32045
541,California,Cities,Laguna Niguel,0,0,0,0,66352
542,California,Cities,Laguna Woods,0,0,0,0,16473
543,California,Cities,La Habra Heights,0,0,0,0,5480
544,California,Cities,Lake Forest,0,0,0,0,83511
545,California,Cities,Lakeport,0,0,0,0,4817
546,California,Cities,Lake Shastina,0,0,0,0,2546
547,California,Cities,La Palma,0,0,0,0,15975
548,California,Cities,La Quinta,0,0,0,0,41058
549,California,Cities,La Verne,0,0,0,0,33011
550,California,Cities,Lawndale,0,0,0,0,33560
551,California,Cities,Lemon Grove,0,0,0,0,26981
552,California,Cities,Lemoore,0,0,0,0,25875
553,California,Cities,Lincoln,0,0,0,0,47206
554,California,Cities,Lindsay,0,0,0,0,13533
555,California,Cities,Livermore,0,0,0,0,89553
556,California,Cities,Livingston,0,0,0,0,14076
557,California,Cities,Lodi,0,0,0,0,65067
558,California,Cities,Lomita,0,0,0,0,20889
559,California,Cities,Lompoc,0,0,0,0,44541
560,California,Cities,Los Alamitos,0,0,0,0,11774
561,California,Cities,Los Altos,0,0,0,0,31000
562,California,Cities,Los Altos Hills,0,0,0,0,8495
563,California,Cities,Los Banos,0,0,0,0,37738
564,California,Cities,Los Gatos,0,0,0,0,30947
565,California,Cities,Lynwood,0,0,0,0,72471
566,California,Cities,Madera,0,0,0,0,64753
567,California,Cities,Manhattan Beach,0,0,0,0,35955
568,California,Cities,Marina,0,0,0,0,21539
569,California,Cities,Martinez,0,0,0,0,38541
570,California,Cities,Marysville,0,0,0,0,12241
571,California,Cities,Maywood,0,0,0,0,27985
572,California,Cities,McFarland,0,0,0,0,14263
573,California,Cities,Menifee,0,0,0,0,89114
574,California,Cities,Mendota,0,0,0,0,11481
575,California,Cities,Menlo Park,0,0,0,0,33726
576,California,Cities,Mill Valley,0,0,0,0,14491
577,California,Cities,Milpitas,0,0,0,0,79990
578,California,Cities,Mission Viejo,0,0,0,0,97950
579,California,Cities,Monrovia,0,0,0,0,37637
580,California,Cities,Montague,0,0,0,0,1390
581,California,Cities,Montebello,0,0,0,0,64206
582,California,Cities,Monterey Park,0,0,0,0,61710
583,California,Cities,Monte Sereno,0,0,0,0,3591
584,California,Cities,Moorpark,0,0,0,0,36423
585,California,Cities,Moraga,0,0,0,0,17505
586,California,Cities,Moreno Valley,0,0,0,0,206224
587,California,Cities,Morgan Hill,0,0,0,0,44015
588,California,Cities,Morro Bay,0,0,0,0,10719
589,California,Cities,Mount Shasta,0,0,0,0,3277
590,California,Cities,Needles,0,0,0,0,5010
591,California,Cities,Nevada City,0,0,0,0,3167
592,California,Cities,Newman,0,0,0,0,11037
593,California,Cities,Newport Beach,0,0,0,0,87482
594,California,Cities,Oakdale,0,0,0,0,22572
595,California,Cities,Oakley,0,0,0,0,40695
596,California,Cities,Ojai,0,0,0,0,7658
597,California,Cities,Ontario,0,0,0,0,172606
598,California,Cities,Orange Cove,0,0,0,0,9706
599,California,Cities,Orinda,0,0,0,0,19585
600,California,Cities,Orland,0,0,0,0,7587
601,California,Cities,Oroville,0,0,0,0,16322
602,California,Cities,Pacifica,0,0,0,0,39650
603,California,Cities,Palm Desert,0,0,0,0,52528
604,California,Cities,Palos Verdes Estates,0,0,0,0,13730
605,California,Cities,Paramount,0,0,0,0,55673
606,California,Cities,Paso Robles,0,0,0,0,31939
607,California,Cities,Patterson,0,0,0,0,21716
608,California,Cities,Pico Rivera,0,0,0,0,64469
609,California,Cities,Piedmont,0,0,0,0,11515
610,California,Cities,Pinole,0,0,0,0,19451
611,California,Cities,Pismo Beach,0,0,0,0,8264
612,California,Cities,Pittsburg,0,0,0,0,70663
613,California,Cities,Placerville,0,0,0,0,10705
614,California,Cities,Pleasant Hill,0,0,0,0,35140
615,California,Cities,Pleasanton,0,0,0,0,81464
616,California,Cities,Porterville,0,0,0,0,56421
617,California,Cities,Port Hueneme,0,0,0,0,22570
618,California,Cities,Rancho Cordova,0,0,0,0,72265
619,California,Cities,Rancho Mirage,0,0,0,0,18243
620,California,Cities,Rancho Santa Margarita,0,0,0,0,49606
621,California,Cities,Red Bluff,0,0,0,0,14138
622,California,Cities,Redondo Beach,0,0,0,0,68447
623,California,Cities,Reedley,0,0,0,0,25828
624,California,Cities,Rio Dell,0,0,0,0,3390
625,California,Cities,Rio Vista,0,0,0,0,8554
626,California,Cities,Ripon,0,0,0,0,15318
627,California,Cities,Riverbank,0,0,0,0,24401
628,California,Cities,Rocklin,0,0,0,0,62006
629,California,Cities,Rohnert Park,0,0,0,0,42723
630,California,Cities,Rolling Hills,0,0,0,0,1899
631,California,Cities,Rolling Hills Estates,0,0,0,0,8297
632,California,Cities,Rosemead,0,0,0,0,55129
633,California,Cities,Ross,0,0,0,0,2492
634,California,Cities,San Clemente,0,0,0,0,65915
635,California,Cities,Sand City,0,0,0,0,391
636,California,Cities,San Dimas,0,0,0,0,34884
637,California,Cities,San Gabriel,0,0,0,0,40580
638,California,Cities,Sanger,0,0,0,0,25078
639,California,Cities,San Jacinto,0,0,0,0,47475
640,California,Cities,San Juan Capistrano,0,0,0,0,36798
641,California,Cities,San Marino,0,0,0,0,13528
642,California,Cities,San Pablo,0,0,0,0,30674
643,California,Cities,Santa Barbara,0,0,0,0,92519
644,California,Cities,Santa Clara,0,0,0,0,128179
645,California,Cities,Santa Fe Springs,0,0,0,0,18401
646,California,Cities,Santa Maria,0,0,0,0,106200
647,California,Cities,Santa Paula,0,0,0,0,30784
648,California,Cities,Saratoga,0,0,0,0,31152
649,California,Cities,Sausalito,0,0,0,0,7198
650,California,Cities,Scotts Valley,0,0,0,0,12016
651,California,Cities,Seal Beach,0,0,0,0,24721
652,California,Cities,Seaside,0,0,0,0,34827
653,California,Cities,Selma,0,0,0,0,24641
654,California,Cities,Shafter,0,0,0,0,18608
655,California,Cities,Sierra Madre,0,0,0,0,11212
656,California,Cities,Signal Hill,0,0,0,0,11677
657,California,Cities,Solana Beach,0,0,0,0,13561
658,California,Cities,Soledad,0,0,0,0,24805
659,California,Cities,South El Monte,0,0,0,0,21032
660,California,Cities,South Lake Tahoe,0,0,0,0,21765
661,California,Cities,South Pasadena,0,0,0,0,26256
662,California,Cities,Stallion Springs,0,0,0,0,2628
663,California,Cities,Stanton,0,0,0,0,39066
664,California,Cities,St. Helena,0,0,0,0,6142
665,California,Cities,Susanville,0,0,0,0,14798
666,California,Cities,Sutter Creek,0,0,0,0,2484
667,California,Cities,Taft,0,0,0,0,9543
668,California,Cities,Tehachapi,0,0,0,0,12770
669,California,Cities,Temecula,0,0,0,0,114381
670,California,Cities,Temple City,0,0,0,0,36527
671,California,Cities,Tiburon,0,0,0,0,9263
672,California,Cities,Tracy,0,0,0,0,87844
673,California,Cities,Truckee,0,0,0,0,16326
674,California,Cities,Tulare,0,0,0,0,62902
675,California,Cities,Tulelake,0,0,0,0,990
676,California,Cities,Tustin,0,0,0,0,81642
677,California,Cities,Upland,0,0,0,0,76956
678,California,Cities,Vernon,0,0,0,0,114
679,California,Cities,Villa Park,0,0,0,0,5991
680,California,Cities,Visalia,0,0,0,0,131186
681,California,Cities,Vista,0,0,0,0,102307
682,California,Cities,Walnut,0,0,0,0,30447
683,California,Cities,Waterford,0,0,0,0,8897
684,California,Cities,Weed,0,0,0,0,2479
685,California,Cities,Westlake Village,0,0,0,0,8547
686,California,Cities,Westmorland,0,0,0,0,2275
687,California,Cities,West Sacramento,0,0,0,0,53532
688,California,Cities,Wheatland,0,0,0,0,3775
689,California,Cities,Whittier,0,0,0,0,87860
690,California,Cities,Williams,0,0,0,0,5208
691,California,Cities,Willits,0,0,0,0,4856
692,California,Cities,Willows,0,0,0,0,6053
693,California,Cities,Winters,0,0,0,0,7120
694,California,Cities,Woodlake,0,0,0,0,7727
695,California,Cities,Woodland,0,0,0,0,59190
696,California,Cities,Yorba Linda,0,0,0,0,68702
697,California,Cities,Yountville,0,0,0,0,3030
698,California,Cities,Yreka,0,0,0,0,7559
699,California,Cities,Yuba City,0,0,0,0,67198
700,California,Cities,Yucaipa,0,0,0,0,53697
701,California,Cities,Yucca Valley,0,0,0,0,21774
702,California,Universities and Colleges,Allan Hancock College,0,0,0,0,10949
703,California,Universities and Colleges,"California State Polytechnic University, Pomona",0,0,0,0,23717
704,California,Universities and Colleges,California State University: ,,,,,
705,California,Universities and Colleges,Bakersfield,0,0,0,0,9228
706,California,Universities and Colleges,Channel Islands,0,0,0,0,6167
707,California,Universities and Colleges,Chico,0,0,0,0,17220
708,California,Universities and Colleges,East Bay,0,0,0,0,15528
709,California,Universities and Colleges,Fresno,0,0,0,0,24136
710,California,Universities and Colleges,Los Angeles,0,0,0,0,27680
711,California,Universities and Colleges,Monterey Bay,0,0,0,0,7102
712,California,Universities and Colleges,Northridge,0,0,0,0,41548
713,California,Universities and Colleges,Sacramento,0,0,0,0,30284
714,California,Universities and Colleges,San Bernardino,0,0,0,0,20024
715,California,Universities and Colleges,San Marcos,0,0,0,0,12793
716,California,Universities and Colleges,College of the Sequoias,0,0,0,0,11266
717,California,Universities and Colleges,Contra Costa Community College,0,0,0,0,34910
718,California,Universities and Colleges,Cuesta College,0,0,0,0,9600
719,California,Universities and Colleges,El Camino College,0,0,0,0,24001
720,California,Universities and Colleges,Irvine Valley College,0,0,0,0,13183
721,California,Universities and Colleges,Marin Community College,0,0,0,0,5490
722,California,Universities and Colleges,Mt. San Jacinto College,0,0,0,0,15010
723,California,Universities and Colleges,Pasadena Community College,0,0,0,0,27050
724,California,Universities and Colleges,San Bernardino Community College,0,0,0,0,19121
725,California,Universities and Colleges,San Francisco State University,0,0,0,0,30256
726,California,Universities and Colleges,San Jose/Evergreen Community College ,0,0,0,0,17136
727,California,Universities and Colleges,Santa Rosa Junior College,0,0,0,0,22411
728,California,Universities and Colleges,Sonoma State University,0,0,0,0,9408
729,California,Universities and Colleges,State Center Community College District,0,0,0,0,32533
730,California,Universities and Colleges,University of California: ,,,,,
731,California,Universities and Colleges,Hastings College of Law,0,0,0,0,950
732,California,Universities and Colleges,Irvine,0,0,0,0,30836
733,California,Universities and Colleges,"Medical Center, Sacramento3",0,0,0,0,
734,California,Universities and Colleges,Merced,0,0,0,0,6685
735,California,Universities and Colleges,Santa Barbara,0,0,0,0,23497
736,California,Universities and Colleges,West Valley-Mission College,0,0,0,0,17375
737,California,Metropolitan Counties,Alameda,0,0,0,0,
738,California,Metropolitan Counties,Contra Costa,0,0,0,0,
739,California,Metropolitan Counties,Imperial,0,0,0,0,
740,California,Metropolitan Counties,Kern,0,0,0,0,
741,California,Metropolitan Counties,Kings,0,0,0,0,
742,California,Metropolitan Counties,Madera,0,0,0,0,
743,California,Metropolitan Counties,Marin,0,0,0,0,
744,California,Metropolitan Counties,Merced,0,0,0,0,
745,California,Metropolitan Counties,Monterey,0,0,0,0,
746,California,Metropolitan Counties,Napa,0,0,0,0,
747,California,Metropolitan Counties,Placer,0,0,0,0,
748,California,Metropolitan Counties,San Benito,0,0,0,0,
749,California,Metropolitan Counties,San Joaquin,0,0,0,0,
750,California,Metropolitan Counties,San Luis Obispo,0,0,0,0,
751,California,Metropolitan Counties,Santa Cruz,0,0,0,0,
752,California,Metropolitan Counties,Stanislaus,0,0,0,0,
753,California,Metropolitan Counties,Tulare,0,0,0,0,
754,California,Metropolitan Counties,Yolo,0,0,0,0,
755,California,Nonmetropolitan Counties,Alpine,0,0,0,0,
756,California,Nonmetropolitan Counties,Calaveras,0,0,0,0,
757,California,Nonmetropolitan Counties,Colusa,0,0,0,0,
758,California,Nonmetropolitan Counties,Del Norte,0,0,0,0,
759,California,Nonmetropolitan Counties,Glenn,0,0,0,0,
760,California,Nonmetropolitan Counties,Inyo,0,0,0,0,
761,California,Nonmetropolitan Counties,Lassen,0,0,0,0,
762,California,Nonmetropolitan Counties,Mariposa,0,0,0,0,
763,California,Nonmetropolitan Counties,Modoc,0,0,0,0,
764,California,Nonmetropolitan Counties,Mono,0,0,0,0,
765,California,Nonmetropolitan Counties,Nevada,0,0,0,0,
766,California,Nonmetropolitan Counties,Plumas,0,0,0,0,
767,California,Nonmetropolitan Counties,Sierra,0,0,0,0,
768,California,Nonmetropolitan Counties,Siskiyou,0,0,0,0,
769,California,Nonmetropolitan Counties,Tehama,0,0,0,0,
770,California,Nonmetropolitan Counties,Trinity,0,0,0,0,
771,California,State Police Agencies,Highway Patrol: ,,,,,
772,California,State Police Agencies,Alameda County,0,0,0,0,
773,California,State Police Agencies,Alpine County,0,0,0,0,
774,California,State Police Agencies,Amador County,0,0,0,0,
775,California,State Police Agencies,Butte County,0,0,0,0,
776,California,State Police Agencies,Calaveras County,0,0,0,0,
777,California,State Police Agencies,Colusa County,0,0,0,0,
778,California,State Police Agencies,Contra Costa County,0,0,0,0,
779,California,State Police Agencies,Del Norte County,0,0,0,0,
780,California,State Police Agencies,El Dorado County,0,0,0,0,
781,California,State Police Agencies,Fresno County,0,0,0,0,
782,California,State Police Agencies,Glenn County,0,0,0,0,
783,California,State Police Agencies,Humboldt County,0,0,0,0,
784,California,State Police Agencies,Imperial County,0,0,0,0,
785,California,State Police Agencies,Inyo County,0,0,0,0,
786,California,State Police Agencies,Kern County,0,0,0,0,
787,California,State Police Agencies,Kings County,0,0,0,0,
788,California,State Police Agencies,Lake County,0,0,0,0,
789,California,State Police Agencies,Lassen County,0,0,0,0,
790,California,State Police Agencies,Los Angeles County,0,0,0,0,
791,California,State Police Agencies,Madera County,0,0,0,0,
792,California,State Police Agencies,Marin County,0,0,0,0,
793,California,State Police Agencies,Mariposa County,0,0,0,0,
794,California,State Police Agencies,Mendocino County,0,0,0,0,
795,California,State Police Agencies,Merced County,0,0,0,0,
796,California,State Police Agencies,Modoc County,0,0,0,0,
797,California,State Police Agencies,Mono County,0,0,0,0,
798,California,State Police Agencies,Monterey County,0,0,0,0,
799,California,State Police Agencies,Napa County,0,0,0,0,
800,California,State Police Agencies,Nevada County,0,0,0,0,
801,California,State Police Agencies,Orange County,0,0,0,0,
802,California,State Police Agencies,Placer County,0,0,0,0,
803,California,State Police Agencies,Plumas County,0,0,0,0,
804,California,State Police Agencies,Riverside County,0,0,0,0,
805,California,State Police Agencies,Sacramento County,0,0,0,0,
806,California,State Police Agencies,San Benito County,0,0,0,0,
807,California,State Police Agencies,San Bernardino County,0,0,0,0,
808,California,State Police Agencies,San Diego County,0,0,0,0,
809,California,State Police Agencies,San Francisco County,0,0,0,0,
810,California,State Police Agencies,San Joaquin County,0,0,0,0,
811,California,State Police Agencies,San Luis Obispo County,0,0,0,0,
812,California,State Police Agencies,San Mateo County,0,0,0,0,
813,California,State Police Agencies,Santa Barbara County,0,0,0,0,
814,California,State Police Agencies,Santa Clara County,0,0,0,0,
815,California,State Police Agencies,Santa Cruz County,0,0,0,0,
816,California,State Police Agencies,Shasta County,0,0,0,0,
817,California,State Police Agencies,Sierra County,0,0,0,0,
818,California,State Police Agencies,Siskiyou County,0,0,0,0,
819,California,State Police Agencies,Solano County,0,0,0,0,
820,California,State Police Agencies,Sonoma County,0,0,0,0,
821,California,State Police Agencies,Stanislaus County,0,0,0,0,
822,California,State Police Agencies,Sutter County,0,0,0,0,
823,California,State Police Agencies,Tehama County,0,0,0,0,
824,California,State Police Agencies,Trinity County,0,0,0,0,
825,California,State Police Agencies,Tulare County,0,0,0,0,
826,California,State Police Agencies,Tuolumne County,0,0,0,0,
827,California,State Police Agencies,Ventura County,0,0,0,0,
828,California,State Police Agencies,Yolo County,0,0,0,0,
829,California,State Police Agencies,Yuba County,0,0,0,0,
830,California,Tribal Agencies,La Jolla Tribal,0,,,,
831,California,Other Agencies,Atascadero State Hospital,0,0,0,0,
832,California,Other Agencies,Coalinga State Hospital,0,0,0,0,
833,California,Other Agencies,Department of Parks and Recreation: ,,,,,
834,California,Other Agencies,Angeles,0,0,0,0,
835,California,Other Agencies,Bay Area,0,0,0,0,
836,California,Other Agencies,Calaveras County,0,0,0,0,
837,California,Other Agencies,Capital,0,0,0,0,
838,California,Other Agencies,Channel Coast,0,0,0,0,
839,California,Other Agencies,Colorado,0,0,0,0,
840,California,Other Agencies,Four Rivers District,0,0,0,0,
841,California,Other Agencies,Gold Fields District,0,0,0,0,
842,California,Other Agencies,Hollister Hills,0,0,0,0,
843,California,Other Agencies,Hungry Valley,0,0,0,0,
844,California,Other Agencies,Inland Empire,0,0,0,0,
845,California,Other Agencies,Marin County,0,0,0,0,
846,California,Other Agencies,Mendocino Headquarters,0,0,0,0,
847,California,Other Agencies,Monterey County,0,0,0,0,
848,California,Other Agencies,North Coast Redwoods,0,0,0,0,
849,California,Other Agencies,Northern Buttes,0,0,0,0,
850,California,Other Agencies,Oceano Dunes,0,0,0,0,
851,California,Other Agencies,Ocotillo Wells,0,0,0,0,
852,California,Other Agencies,Orange Coast,0,0,0,0,
853,California,Other Agencies,Russian River,0,0,0,0,
854,California,Other Agencies,San Diego Coast,0,0,0,0,
855,California,Other Agencies,San Joaquin,0,0,0,0,
856,California,Other Agencies,San Luis Obispo Coast,0,0,0,0,
857,California,Other Agencies,Santa Cruz Mountains,0,0,0,0,
858,California,Other Agencies,Sierra,0,0,0,0,
859,California,Other Agencies,Silverado,0,0,0,0,
860,California,Other Agencies,Tehachapi District,0,0,0,0,
861,California,Other Agencies,Twin Cities,0,0,0,0,
862,California,Other Agencies,East Bay Municipal Utility,0,0,0,0,
863,California,Other Agencies,"East Bay Regional Parks, Contra Costa County",0,0,0,0,
864,California,Other Agencies,Fairview Developmental Center,0,0,0,0,
865,California,Other Agencies,Los Angeles County Metropolitan Transportation Authority,0,0,0,0,
866,California,Other Agencies,Monterey Peninsula Airport,0,0,0,0,
867,California,Other Agencies,Napa State Hospital,0,0,0,0,
868,California,Other Agencies,Patton State Hospital,0,0,0,0,
869,California,Other Agencies,Porterville Developmental Center,0,0,0,0,
870,California,Other Agencies,San Bernardino Unified School District,0,0,0,0,
871,California,Other Agencies,San Francisco Bay Area Rapid Transit:,,,,,
872,California,Other Agencies,San Francisco County,0,0,0,0,
873,California,Other Agencies,San Mateo County,0,0,0,0,
874,California,Other Agencies,Shasta County Marshal,0,0,0,0,
875,California,Other Agencies,Sonoma Developmental Center,0,0,0,0,
876,California,Other Agencies,Stockton Unified School District,0,0,0,0,
877,California,Other Agencies,Twin Rivers Unified School District,0,0,0,0,
878,California,Other Agencies,Union Pacific Railroad: ,,,,,
879,California,Other Agencies,Alameda County,0,0,0,0,
880,California,Other Agencies,Amador County,0,0,0,0,
881,California,Other Agencies,Butte County,0,0,0,0,
882,California,Other Agencies,Calaveras County,0,0,0,0,
883,California,Other Agencies,Colusa County,0,0,0,0,
884,California,Other Agencies,Contra Costa County,0,0,0,0,
885,California,Other Agencies,El Dorado County,0,0,0,0,
886,California,Other Agencies,Fresno County,0,0,0,0,
887,California,Other Agencies,Glenn County,0,0,0,0,
888,California,Other Agencies,Humboldt County,0,0,0,0,
889,California,Other Agencies,Imperial County,0,0,0,0,
890,California,Other Agencies,Inyo County,0,0,0,0,
891,California,Other Agencies,Kern County,0,0,0,0,
892,California,Other Agencies,Kings County,0,0,0,0,
893,California,Other Agencies,Lassen County,0,0,0,0,
894,California,Other Agencies,Los Angeles County,0,0,0,0,
895,California,Other Agencies,Madera County,0,0,0,0,
896,California,Other Agencies,Marin County,0,0,0,0,
897,California,Other Agencies,Mendocino County,0,0,0,0,
898,California,Other Agencies,Merced County,0,0,0,0,
899,California,Other Agencies,Modoc County,0,0,0,0,
900,California,Other Agencies,Monterey County,0,0,0,0,
901,California,Other Agencies,Napa County,0,0,0,0,
902,California,Other Agencies,Nevada County,0,0,0,0,
903,California,Other Agencies,Orange County,0,0,0,0,
904,California,Other Agencies,Placer County,0,0,0,0,
905,California,Other Agencies,Plumas County,0,0,0,0,
