"row_id","State","Agency type","Agency name","1stquarter","2nd
quarter","3rd
quarter","4th
quarter","Population"
4227,"Massachusetts","Universities and Colleges","Fitchburg State University",0,0,0,0,"6,598"
4228,"Massachusetts","Universities and Colleges","Framingham State University",0,0,0,0,"6,398"
4229,"Massachusetts","Universities and Colleges","Greenfield Community College",0,0,0,0,"2,050"
4230,"Massachusetts","Universities and Colleges","Gordon College",0,0,0,0,"2,045"
4231,"Massachusetts","Universities and Colleges","Massachusetts Bay Community College",0,0,0,0,"4,859"
4232,"Massachusetts","Universities and Colleges","Massachusetts College of Art",0,0,0,0,"1,990"
4233,"Massachusetts","Universities and Colleges","Massachusetts College of Liberal Arts",0,0,0,0,"1,641"
4234,"Massachusetts","Universities and Colleges","Massasoit Community College",0,0,0,0,"7,637"
4235,"Massachusetts","Universities and Colleges","MCPHS University",0,0,0,0,"7,074"
4236,"Massachusetts","Universities and Colleges","Merrimack College",0,,,,"3,620"
4237,"Massachusetts","Universities and Colleges","Mount Holyoke College",0,0,0,0,"2,215"
4238,"Massachusetts","Universities and Colleges","Quinsigamond Community College",0,0,,,"8,064"
4239,"Massachusetts","Universities and Colleges","Regis College",0,0,0,0,"1,954"
4240,"Massachusetts","Universities and Colleges","Smith College",0,0,0,0,"2,874"
4241,"Massachusetts","Universities and Colleges","Springfield Technical Community College",0,0,0,0,"6,286"
4242,"Massachusetts","Universities and Colleges","Stonehill College",0,0,0,0,"2,400"
4243,"Massachusetts","Universities and Colleges","Tufts University:",,,,,
4244,"Massachusetts","Universities and Colleges","Medford",0,0,0,0,"11,137"
4245,"Massachusetts","Universities and Colleges","Worcester3",0,0,0,0,
4246,"Massachusetts","Universities and Colleges","University of Massachusetts: ",,,,,
4247,"Massachusetts","Universities and Colleges","Dartmouth",0,0,0,0,"8,916"
4248,"Massachusetts","Universities and Colleges","Harbor Campus, Boston",0,0,0,0,"17,030"
4249,"Massachusetts","Universities and Colleges","Wellesley College",0,0,0,0,"2,510"
4250,"Massachusetts","Universities and Colleges","Wentworth Institute of Technology",0,0,0,0,"4,576"
4251,"Massachusetts","Universities and Colleges","Western New England University",0,0,0,0,"3,912"
4252,"Massachusetts","Universities and Colleges","Westfield State University",0,0,0,0,"6,496"
4253,"Massachusetts","Universities and Colleges","Wheaton College",0,0,0,0,"1,598"
4254,"Massachusetts","Universities and Colleges","Worcester Polytechnic Institute",0,0,0,0,"6,573"
4255,"Massachusetts","State Police Agencies","State Police:",,,,,
4256,"Massachusetts","State Police Agencies","Barnstable County",0,0,0,0,
4257,"Massachusetts","State Police Agencies","Berkshire County",0,0,0,0,
4258,"Massachusetts","State Police Agencies","Bristol County",0,0,0,0,
4259,"Massachusetts","State Police Agencies","Dukes County",0,0,0,0,
4260,"Massachusetts","State Police Agencies","Essex County",0,0,0,0,
4261,"Massachusetts","State Police Agencies","Franklin County",0,0,0,0,
4262,"Massachusetts","State Police Agencies","Hampden County",0,0,0,0,
4263,"Massachusetts","State Police Agencies","Hampshire County",0,0,0,0,
4264,"Massachusetts","State Police Agencies","Middlesex County",0,0,0,0,
4265,"Massachusetts","State Police Agencies","Nantucket County",0,0,0,0,
4266,"Massachusetts","State Police Agencies","Norfolk County",0,0,0,0,
4267,"Massachusetts","State Police Agencies","Plymouth County",0,0,0,0,
4268,"Massachusetts","State Police Agencies","Suffolk County ",0,0,0,0,
4269,"Massachusetts","State Police Agencies","Worcester County",0,0,0,0,
4270,"Massachusetts","Tribal Agencies","Wampanoag Tribe of Gay Head",0,0,0,0,
4271,"Massachusetts","Other Agencies","Division of Law Enforcement, Environmental Police",0,0,0,0,
4272,"Massachusetts","Other Agencies","Massachusetts Bay Transportation Authority:",,,,,
4273,"Massachusetts","Other Agencies","Bristol County",0,0,0,0,
4274,"Massachusetts","Other Agencies","Essex County",0,0,0,0,
4275,"Massachusetts","Other Agencies","Norfolk County",0,0,0,0,
4276,"Massachusetts","Other Agencies","Plymouth County",0,0,0,0,
4277,"Massachusetts","Other Agencies","Worcester County",0,0,0,0,
4278,"Michigan","Cities","Addison Township",0,0,0,0,"6,532"
4279,"Michigan","Cities","Akron",0,0,0,0,391
4280,"Michigan","Cities","Allen Park",0,0,0,0,"27,284"
4281,"Michigan","Cities","Alma",0,0,0,0,"9,159"
4282,"Michigan","Cities","Almont",0,0,0,0,"2,734"
4283,"Michigan","Cities","Alpena",0,0,0,0,"10,119"
4284,"Michigan","Cities","Argentine Township",0,0,0,0,"6,591"
4285,"Michigan","Cities","Armada",0,0,0,0,"1,747"
4286,"Michigan","Cities","Au Gres",0,0,0,0,853
4287,"Michigan","Cities","Augusta",0,,,,908
4288,"Michigan","Cities","Bad Axe",0,0,0,0,"2,989"
4289,"Michigan","Cities","Bancroft",0,0,0,0,518
4290,"Michigan","Cities","Bangor",0,0,0,0,"1,843"
4291,"Michigan","Cities","Baroda-Lake Township",0,0,0,0,"3,774"
4292,"Michigan","Cities","Barryton",0,0,0,0,357
4293,"Michigan","Cities","Barry Township",0,0,0,0,"3,413"
4294,"Michigan","Cities","Bath Township",0,0,0,0,"12,552"
4295,"Michigan","Cities","Bay City",0,0,0,0,"33,725"
4296,"Michigan","Cities","Beaverton",0,0,0,0,"1,044"
4297,"Michigan","Cities","Belding",0,0,0,0,"5,772"
4298,"Michigan","Cities","Bellaire",0,0,0,0,"1,062"
4299,"Michigan","Cities","Bellevue",0,0,0,0,"1,277"
4300,"Michigan","Cities","Berrien Springs-Oronoko Township",0,0,0,0,"9,085"
4301,"Michigan","Cities","Beverly Hills",0,0,0,0,"10,455"
4302,"Michigan","Cities","Birch Run",0,0,0,0,"1,465"
4303,"Michigan","Cities","Blissfield",0,0,0,0,"3,239"
4304,"Michigan","Cities","Boyne City",0,0,0,0,"3,785"
4305,"Michigan","Cities","Brandon Township",0,0,0,0,"15,692"
4306,"Michigan","Cities","Breckenridge",0,0,0,0,"1,301"
4307,"Michigan","Cities","Bridgeport Township",0,0,0,0,"9,993"
4308,"Michigan","Cities","Bridgman",0,0,0,0,"2,251"
4309,"Michigan","Cities","Brighton",0,0,0,0,"7,643"
4310,"Michigan","Cities","Bronson",0,0,0,0,"2,333"
4311,"Michigan","Cities","Brown City",0,0,0,0,"1,264"
4312,"Michigan","Cities","Brownstown Township",0,0,0,0,"30,864"
4313,"Michigan","Cities","Buchanan",0,0,0,0,"4,344"
4314,"Michigan","Cities","Burr Oak",0,0,,,817
4315,"Michigan","Cities","Calumet",0,0,0,0,698
4316,"Michigan","Cities","Cambridge Township",0,0,0,0,"5,645"
4317,"Michigan","Cities","Canton Township",0,0,0,0,"89,861"
4318,"Michigan","Cities","Capac",0,0,0,0,"1,842"
4319,"Michigan","Cities","Carleton",0,0,0,0,"2,335"
4320,"Michigan","Cities","Carrollton Township",0,0,0,0,"5,781"
4321,"Michigan","Cities","Carson City",0,0,0,0,"1,090"
4322,"Michigan","Cities","Caseville",0,0,0,0,738
4323,"Michigan","Cities","Caspian-Gaastra",0,0,0,0,"1,190"
4324,"Michigan","Cities","Cass City",0,0,0,0,"2,343"
4325,"Michigan","Cities","Cassopolis",0,0,0,0,"1,721"
4326,"Michigan","Cities","Center Line",0,0,0,0,"8,332"
4327,"Michigan","Cities","Central Lake",0,0,0,0,932
4328,"Michigan","Cities","Charlevoix",0,0,0,0,"2,546"
4329,"Michigan","Cities","Charlotte",0,0,0,0,"9,051"
4330,"Michigan","Cities","Cheboygan",0,0,0,0,"4,709"
4331,"Michigan","Cities","Chelsea",0,0,0,0,"5,254"
4332,"Michigan","Cities","Chesaning",0,0,0,0,"2,268"
4333,"Michigan","Cities","Chikaming Township",0,0,0,0,"3,090"
4334,"Michigan","Cities","Chocolay Township",0,0,0,0,"5,952"
4335,"Michigan","Cities","Clare",0,0,0,0,"3,071"
4336,"Michigan","Cities","Clarkston",0,0,0,0,896
4337,"Michigan","Cities","Clayton Township",0,0,0,0,"7,156"
4338,"Michigan","Cities","Clay Township",0,0,0,0,"8,844"
4339,"Michigan","Cities","Clinton",0,0,0,0,"2,260"
4340,"Michigan","Cities","Coleman",0,0,0,0,"1,198"
4341,"Michigan","Cities","Coloma Township",0,0,0,0,"6,388"
4342,"Michigan","Cities","Colon",0,0,0,0,"1,156"
4343,"Michigan","Cities","Columbia Township",0,0,0,0,"7,424"
4344,"Michigan","Cities","Constantine",0,0,0,0,"2,062"
4345,"Michigan","Cities","Corunna",0,0,0,0,"3,386"
4346,"Michigan","Cities","Covert Township",0,0,0,0,"2,824"
4347,"Michigan","Cities","Croswell",0,0,0,0,"2,318"
4348,"Michigan","Cities","Crystal Falls",0,0,0,0,"1,404"
4349,"Michigan","Cities","Davison",0,0,0,0,"4,927"
4350,"Michigan","Cities","Davison Township",0,0,0,0,"19,029"
4351,"Michigan","Cities","Decatur",0,0,0,0,"1,759"
4352,"Michigan","Cities","Denton Township",0,0,0,0,"5,358"
4353,"Michigan","Cities","Dewitt",0,0,0,0,"4,684"
4354,"Michigan","Cities","Dewitt Township",0,0,0,0,"14,686"
4355,"Michigan","Cities","Dryden Township",0,0,0,0,"4,773"
4356,"Michigan","Cities","Durand",0,0,0,0,"3,317"
4357,"Michigan","Cities","East Grand Rapids",0,0,0,0,"11,436"
4358,"Michigan","Cities","East Jordan",0,0,0,0,"2,376"
4359,"Michigan","Cities","Eau Claire",0,0,0,0,617
4360,"Michigan","Cities","Ecorse",0,0,0,0,"9,213"
4361,"Michigan","Cities","Elk Rapids",0,0,0,0,"1,611"
4362,"Michigan","Cities","Elkton",0,0,0,0,774
4363,"Michigan","Cities","Elsie",0,0,0,0,972
4364,"Michigan","Cities","Emmett Township",0,0,0,0,"11,604"
4365,"Michigan","Cities","Erie Township",0,0,,0,"4,374"
4366,"Michigan","Cities","Essexville",0,0,0,0,"3,381"
4367,"Michigan","Cities","Fair Haven Township",0,0,0,0,"1,051"
4368,"Michigan","Cities","Farmington Hills",0,0,0,0,"81,649"
4369,"Michigan","Cities","Fennville",0,0,0,0,"1,401"
4370,"Michigan","Cities","Fenton",0,0,0,0,"11,383"
4371,"Michigan","Cities","Flat Rock",0,0,0,0,"9,917"
4372,"Michigan","Cities","Flint Township",0,0,0,0,"30,460"
4373,"Michigan","Cities","Flushing Township",0,0,0,0,"10,235"
